Row ID,Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Supervisor District 2012,Latitude,Longitude,Point,data_as_of,data_loaded_at
151996774000,2023/10/20 03:00:00 PM,2023/10/20,15:00,2023,Friday,2025/10/20 01:03:00 PM,1519967,250590675,252931666.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,KEZAR DR \ WALLER ST,32862000.0,Park,Golden Gate Park,7.0,5.0,37.76817703247,-122.45528411865,POINT (-122.455284119 37.768177032),2025/10/21 09:38:44 AM,2025/10/22 09:57:30 AM
151997109250,2023/01/01 12:00:00 AM,2023/01/01,00:00,2023,Sunday,2025/10/20 12:25:00 PM,1519971,250590590,252931523.0,II,Initial,,9250,Fraud,Fraud,Fraudulent Use Of Automated Teller Card,Open or Active,EDDY ST \ VAN NESS AVE,25186000.0,Northern,Tenderloin,5.0,6.0,37.78289413452,-122.42081451416,POINT (-122.420814514 37.782894135),2025/10/22 09:39:04 AM,2025/10/23 10:10:48 AM
152062904134,2023/10/22 11:05:00 PM,2023/10/22,23:05,2023,Sunday,2025/10/22 11:36:00 PM,1520629,250595910,252953686.0,II,Initial,,4134,Assault,Simple Assault,Battery,Open or Active,LAGUNA ST \ LINDEN ST,25927000.0,Northern,Hayes Valley,5.0,5.0,37.77599716187,-122.42617034912,POINT (-122.426170349 37.775997162),2025/10/24 09:39:13 AM,2025/10/25 09:55:25 AM
152080410045,2023/06/01 12:00:00 AM,2023/06/01,00:00,2023,Thursday,2025/10/23 06:53:00 PM,1520804,250597518,252962514.0,II,Initial,,10045,Embezzlement,Embezzlement,"Embezzlement, Grand Theft By Employee",Open or Active,16TH ST \ MISSOURI ST,23787000.0,Southern,Mission Bay,10.0,10.0,37.76642990112,-122.3968963623,POINT (-122.396896362 37.766429901),2025/10/24 09:39:13 AM,2025/10/25 09:55:25 AM
152089609027,2023/01/01 12:00:00 AM,2023/01/01,00:00,2023,Sunday,2025/10/24 11:18:00 AM,1520896,250598613,252971336.0,II,Initial,,9027,Fraud,Fraud,False Personation,Open or Active,EDDY ST \ JONES ST,24929000.0,Out of SF,Tenderloin,5.0,6.0,37.78393173218,-122.41259765625,POINT (-122.412597656 37.783931732),2025/10/25 09:39:02 AM,2025/10/26 09:57:32 AM
152164809024,2023/10/20 12:00:00 AM,2023/10/20,00:00,2023,Friday,2025/10/27 03:01:00 PM,1521648,250585353,,IS,Initial Supplement,,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,30TH ST \ CHURCH ST,21876000.0,Ingleside,Noe Valley,8.0,8.0,37.74207687378,-122.42684936523,POINT (-122.426849365 37.742076874),2025/10/28 09:38:39 AM,2025/10/29 09:57:17 AM
152190905051,2023/05/01 12:00:00 AM,2023/05/01,00:00,2023,Monday,2025/10/25 02:21:00 PM,1521909,250600650,252981847.0,II,Initial,,5051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,COLUMBUS AVE \ UNION ST,25364000.0,Central,North Beach,3.0,3.0,37.80031585693,-122.41020965576,POINT (-122.410209656 37.800315857),2025/10/29 09:37:58 AM,2025/10/30 09:56:44 AM
152366806303,2023/09/08 05:05:00 PM,2023/09/08,17:05,2023,Friday,2025/11/04 02:35:00 PM,1523668,230644612,253082038.0,IS,Initial Supplement,,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,15TH ST \ CASTRO ST,25824000.0,Park,Castro/Upper Market,8.0,8.0,37.76572799683,-122.43547058105,POINT (-122.435470581 37.765727997),2025/11/05 09:37:14 AM,2025/11/06 09:58:18 AM
152391664070,2023/10/01 12:00:00 PM,2023/10/01,12:00,2023,Sunday,2025/11/05 12:45:00 PM,1523916,250623505,253091249.0,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,20TH ST \ INDIANA ST,23646000.0,Bayview,Potrero Hill,10.0,10.0,37.76036071777,-122.39141845703,POINT (-122.391418457 37.760360718),2025/11/06 09:38:50 AM,2025/11/07 09:56:13 AM
152456409027,2023/07/18 07:50:00 PM,2023/07/18,19:50,2023,Tuesday,2023/08/07 04:21:00 PM,1524564,239002370,,II,Initial,,9027,Fraud,Fraud,False Personation,Open or Active,,,Out of SF,,,,,,,2025/11/08 09:37:38 AM,2025/11/09 09:57:08 AM
152449071000,2023/07/01 12:00:00 PM,2023/07/01,12:00,2023,Saturday,2025/11/07 12:45:00 PM,1524490,250628072,253111753.0,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,GENNESSEE ST \ MONTEREY BLVD,22245000.0,Ingleside,West of Twin Peaks,7.0,7.0,37.73153686523,-122.45114898682,POINT (-122.451148987 37.731536865),2025/11/08 09:37:38 AM,2025/11/09 09:57:08 AM
152498807054,2023/06/20 12:00:00 AM,2023/06/20,00:00,2023,Tuesday,2025/11/09 10:49:00 PM,1524988,250632807,253133124.0,VI,Vehicle Initial,,7054,Vehicle Misplaced,Vehicle Misplaced,"Vehicle, Misplaced",Open or Active,BRODERICK ST \ GOLDEN GATE AVE,26073000.0,Park,Western Addition,2.0,5.0,37.77851104736,-122.44021606445,POINT (-122.440216064 37.778511047),2025/11/11 09:37:25 AM,2025/11/12 10:00:37 AM
152556209320,2023/03/01 12:00:00 AM,2023/03/01,00:00,2023,Wednesday,2025/11/10 02:00:00 PM,1525562,250444373,252231174.0,IS,Initial Supplement,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,BAY SHORE BLVD \ LELAND AVE,20313000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.71118927002,-122.40364837646,POINT (-122.403648376 37.71118927),2025/11/13 09:38:25 AM,2025/11/14 09:58:14 AM
152568105073,2023/11/08 08:00:00 PM,2023/11/08,20:00,2023,Wednesday,2025/11/12 05:33:00 PM,1525681,250638714,253162079.0,II,Initial,,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,AUSTIN ST \ FRANKLIN ST,26499000.0,Northern,Western Addition,2.0,2.0,37.78874588013,-122.4236907959,POINT (-122.423690796 37.78874588),2025/11/13 09:38:25 AM,2025/11/14 09:58:14 AM
152558603014,2023/10/15 11:30:00 PM,2023/10/15,23:30,2023,Sunday,2025/11/12 11:57:00 AM,1525586,250637750,253161414.0,II,Initial,,3014,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Force",Open or Active,08TH ST \ STEVENSON ST,24327000.0,Tenderloin,South of Market,6.0,6.0,37.77824020386,-122.41414642334,POINT (-122.414146423 37.778240204),2025/11/13 09:38:25 AM,2025/11/14 09:58:14 AM
152621575000,2023/08/06 10:00:00 AM,2023/08/06,10:00,2023,Sunday,2023/08/11 08:40:00 PM,1526215,230504806,,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,,,Out of SF,,,,,,,2025/11/15 09:39:11 AM,2025/11/16 09:55:31 AM
152656003083,2023/11/16 03:21:00 PM,2023/11/16,15:21,2023,Thursday,2025/11/16 03:21:00 PM,1526560,250646303,253201852.0,II,Initial,,3083,Robbery,Robbery - Carjacking,Carjacking with a Dangerous Weapon,Cite or Arrest Adult,03RD ST \ BRANNAN ST,23811000.0,Southern,South of Market,6.0,6.0,37.78009033203,-122.39430236816,POINT (-122.394302368 37.780090332),2025/11/17 09:39:00 AM,2025/11/18 09:56:22 AM
152656016650,2023/11/16 03:21:00 PM,2023/11/16,15:21,2023,Thursday,2025/11/16 03:21:00 PM,1526560,250646303,253201852.0,II,Initial,,16650,Drug Offense,Drug Violation,Methamphetamine Offense,Cite or Arrest Adult,03RD ST \ BRANNAN ST,23811000.0,Southern,South of Market,6.0,6.0,37.78009033203,-122.39430236816,POINT (-122.394302368 37.780090332),2025/11/17 09:39:00 AM,2025/11/18 09:56:22 AM
152656016710,2023/11/16 03:21:00 PM,2023/11/16,15:21,2023,Thursday,2025/11/16 03:21:00 PM,1526560,250646303,253201852.0,II,Initial,,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Cite or Arrest Adult,03RD ST \ BRANNAN ST,23811000.0,Southern,South of Market,6.0,6.0,37.78009033203,-122.39430236816,POINT (-122.394302368 37.780090332),2025/11/17 09:39:00 AM,2025/11/18 09:56:22 AM
152703007053,2023/05/31 10:01:00 PM,2023/05/31,22:01,2023,Wednesday,2023/05/31 10:20:00 PM,1527030,230366264,,IS,Initial Supplement,,7053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Open or Active,,,Out of SF,,,,,,,2025/11/19 09:39:33 AM,2025/11/20 09:55:40 AM
152703004074,2023/05/31 10:01:00 PM,2023/05/31,22:01,2023,Wednesday,2023/05/31 10:20:00 PM,1527030,230366264,,IS,Initial Supplement,,4074,Assault,Aggravated Assault,"Assault, Aggravated, On Police Officer, W/ Force",Open or Active,,,Out of SF,,,,,,,2025/11/19 09:39:33 AM,2025/11/20 09:55:40 AM
152704415162,2023/07/13 12:15:00 AM,2023/07/13,00:15,2023,Thursday,2023/07/13 01:40:00 AM,1527044,239002405,,II,Initial,,15162,Offences Against The Family And Children,Other,Violation of Stay Away Order,Open or Active,,,Out of SF,,,,,,,2025/11/19 09:39:33 AM,2025/11/20 09:55:40 AM
152689871000,2023/08/01 12:00:00 AM,2023/08/01,00:00,2023,Tuesday,2025/11/18 11:15:00 AM,1526898,250649197,253221290.0,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,TURK MURPHY LN \ VALLEJO ST,25354000.0,Out of SF,Chinatown,3.0,3.0,37.79844284058,-122.4098815918,POINT (-122.409881592 37.798442841),2025/11/19 09:39:33 AM,2025/11/20 09:55:40 AM
152749109027,2023/07/01 12:00:00 AM,2023/07/01,00:00,2023,Saturday,2025/11/20 02:20:00 PM,1527491,250654271,253242053.0,II,Initial,,9027,Fraud,Fraud,False Personation,Open or Active,01ST ST \ LANSING ST,24499000.0,Southern,Financial District/South Beach,6.0,6.0,37.78647232056,-122.39344787598,POINT (-122.393447876 37.786472321),2025/11/21 09:40:42 AM,2025/11/22 09:57:43 AM
152792309173,2023/11/22 12:00:00 AM,2023/11/22,00:00,2023,Wednesday,2025/11/22 11:18:00 AM,1527923,250658223,253261351.0,II,Initial,,9173,Fraud,Fraud,"False Claims, Presenting to Government",Open or Active,CHURCH ST \ HERMANN ST,25888000.0,Mission,Hayes Valley,8.0,5.0,37.77035140991,-122.42922210693,POINT (-122.429222107 37.77035141),2025/11/23 09:39:04 AM,2025/11/24 09:56:40 AM
152792309320,2023/11/22 12:00:00 AM,2023/11/22,00:00,2023,Wednesday,2025/11/22 11:18:00 AM,1527923,250658223,253261351.0,II,Initial,,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,CHURCH ST \ HERMANN ST,25888000.0,Mission,Hayes Valley,8.0,5.0,37.77035140991,-122.42922210693,POINT (-122.429222107 37.77035141),2025/11/23 09:39:04 AM,2025/11/24 09:56:40 AM
152809706364,2023/10/18 12:00:00 AM,2023/10/18,00:00,2023,Wednesday,2025/11/23 12:00:00 AM,1528097,230750491,,IS,Initial Supplement,,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Cite or Arrest Adult,MAIDEN LN \ STOCKTON ST,24906000.0,Central,Financial District/South Beach,3.0,3.0,37.78803253174,-122.40668487549,POINT (-122.406684875 37.788032532),2025/11/24 09:39:17 AM,2025/11/25 09:55:51 AM
152809705053,2023/10/18 12:00:00 AM,2023/10/18,00:00,2023,Wednesday,2025/11/23 12:00:00 AM,1528097,230750491,,IS,Initial Supplement,,5053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Cite or Arrest Adult,MAIDEN LN \ STOCKTON ST,24906000.0,Central,Financial District/South Beach,3.0,3.0,37.78803253174,-122.40668487549,POINT (-122.406684875 37.788032532),2025/11/24 09:39:17 AM,2025/11/25 09:55:51 AM
152809775030,2023/10/18 12:00:00 AM,2023/10/18,00:00,2023,Wednesday,2025/11/23 12:00:00 AM,1528097,230750491,,IS,Initial Supplement,,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,MAIDEN LN \ STOCKTON ST,24906000.0,Central,Financial District/South Beach,3.0,3.0,37.78803253174,-122.40668487549,POINT (-122.406684875 37.788032532),2025/11/24 09:39:17 AM,2025/11/25 09:55:51 AM
152832507021,2023/06/19 01:25:00 AM,2023/06/19,01:25,2023,Monday,2025/11/24 12:47:00 PM,1528325,230421028,,IS,Initial Supplement,,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,HYDE ST \ TURK ST,24933000.0,Tenderloin,Tenderloin,5.0,6.0,37.78258514404,-122.41569519043,POINT (-122.41569519 37.782585144),2025/11/25 09:40:02 AM,2025/11/26 10:01:56 AM
152874006372,2023/01/01 12:00:00 AM,2023/01/01,00:00,2023,Sunday,2025/11/25 07:20:00 PM,1528740,256126608,,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,CLAY ST \ LARKIN ST,25297000.0,Central,Russian Hill,3.0,3.0,37.79259490967,-122.41940307617,POINT (-122.419403076 37.79259491),2025/11/26 09:38:58 AM,2025/11/27 09:56:07 AM
152879419022,2023/11/01 12:00:00 AM,2023/11/01,00:00,2023,Wednesday,2025/11/26 12:11:00 PM,1528794,250665450,253301328.0,II,Initial,,19022,Disorderly Conduct,Disorderly Conduct,Disturbing The Peace,Open or Active,BUCHANAN ST \ TURK ST,54063000.0,Northern,Western Addition,5.0,5.0,37.78091430664,-122.428855896,POINT (-122.428855896 37.780914307),2025/11/27 09:39:08 AM,2025/11/28 09:59:01 AM
153011028135,2023/10/01 07:00:00 AM,2023/10/01,07:00,2023,Sunday,2025/11/28 05:12:00 AM,1530110,256129129,,II,Coplogic Initial,True,28135,Malicious Mischief,Other,"Phone Calls, Harassing",Open or Active,JONES ST \ POST ST,24965000.0,Central,Tenderloin,3.0,3.0,37.7876625061,-122.41335296631,POINT (-122.413352966 37.787662506),2025/12/03 09:38:44 AM,2025/12/04 09:56:41 AM
153041106243,2023/07/12 01:00:00 PM,2023/07/12,13:00,2023,Wednesday,2023/07/12 01:34:00 PM,1530411,230483523,231931747.0,IS,Initial Supplement,,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,FULTON ST \ PIERCE ST,26054000.0,Northern,Hayes Valley,5.0,5.0,37.77727890015,-122.43486022949,POINT (-122.434860229 37.7772789),2025/12/05 09:38:43 AM,2025/12/06 09:55:59 AM
153206971000,2023/03/13 09:00:00 AM,2023/03/13,09:00,2023,Monday,2025/09/25 10:28:00 PM,1532069,250509494,,IS,Coplogic Supplement,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,ARCH ST \ RANDOLPH ST,22525000.0,Taraval,Oceanview/Merced/Ingleside,11.0,11.0,37.71427154541,-122.46709442139,POINT (-122.467094421 37.714271545),2025/12/12 09:36:20 AM,2025/12/13 09:58:23 AM
153517271000,2023/12/22 12:00:00 AM,2023/12/22,00:00,2023,Friday,2025/12/26 01:19:00 PM,1535172,250719427,253601479.0,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,NEPTUNE ST \ WILLIAMS AVE,20537000.0,Bayview,Bayview Hunters Point,10.0,10.0,37.7299079895,-122.3971786499,POINT (-122.39717865 37.72990799),2025/12/27 09:37:33 AM,2025/12/28 09:55:59 AM
153594974000,2023/11/01 12:00:00 AM,2023/11/01,00:00,2023,Wednesday,2025/12/30 11:44:00 AM,1535949,250726278,253641236.0,II,Initial,,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,TURK MURPHY LN \ VALLEJO ST,25354000.0,Central,Chinatown,3.0,3.0,37.79844284058,-122.4098815918,POINT (-122.409881592 37.798442841),2025/12/31 09:37:46 AM,2026/01/01 09:56:51 AM
153691368020,2023/05/01 12:00:00 AM,2023/05/01,00:00,2023,Monday,2026/01/03 09:46:00 AM,1536913,260004230,260030846.0,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,CALIFORNIA ST \ SCOTT ST,26641000.0,Northern,Pacific Heights,2.0,2.0,37.78827667236,-122.43877410889,POINT (-122.438774109 37.788276672),2026/01/04 09:34:15 AM,2026/01/05 10:04:32 AM
153751404013,2023/01/06 03:18:00 AM,2023/01/06,03:18,2023,Friday,2026/01/06 03:18:00 AM,1537514,260008737,260060234.0,VI,Vehicle Initial,,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,15TH ST \ ALBION ST,25834000.0,Mission,Mission,9.0,8.0,37.7664642334,-122.42327880859,POINT (-122.423278809 37.766464233),2026/01/06 09:37:36 AM,2026/01/07 10:00:45 AM
153903306244,2023/12/31 01:00:00 PM,2023/12/31,13:00,2023,Sunday,2023/12/31 02:38:00 PM,1539033,236239629,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,,,Southern,,,,,,,2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153904106244,2023/12/31 05:30:00 AM,2023/12/31,05:30,2023,Sunday,2024/01/29 08:50:00 AM,1539041,236239613,,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,04TH ST \ FREELON ST,23832000.0,Southern,South of Market,6.0,6.0,37.77875137329,-122.39706420898,POINT (-122.397064209 37.778751373),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153900271000,2023/12/01 07:24:00 PM,2023/12/01,19:24,2023,Friday,2023/12/06 03:25:00 PM,1539002,236239679,,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,DELANCEY ST \ FEDERAL ST,24478000.0,Southern,Financial District/South Beach,6.0,6.0,37.78441238403,-122.39085388184,POINT (-122.390853882 37.784412384),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153900109320,2023/12/21 05:40:00 PM,2023/12/21,17:40,2023,Thursday,2023/12/21 06:13:00 PM,1539001,236239839,,II,Coplogic Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,04TH ST \ MISSION ST,24632000.0,Southern,South of Market,6.0,6.0,37.78447723389,-122.40426635742,POINT (-122.404266357 37.784477234),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153806507041,2023/08/16 01:41:00 AM,2023/08/16,01:41,2023,Wednesday,2023/08/16 01:41:00 AM,1538065,230555752,,II,Initial,,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Cite or Arrest Adult,,,Out of SF,,,,,,,2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153903606224,2023/11/10 10:00:00 PM,2023/11/10,22:00,2023,Friday,2023/11/12 10:22:00 PM,1539036,236239685,,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,DIVISION ST \ HENRY ADAMS ST,23878000.0,Southern,Mission Bay,6.0,10.0,37.76977157593,-122.40400695801,POINT (-122.404006958 37.769771576),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153900928150,2023/12/22 05:45:00 PM,2023/12/22,17:45,2023,Friday,2023/12/26 02:35:00 PM,1539009,236239447,,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,HARRISON ST \ THE EMBARCADERO,23604000.0,Southern,Financial District/South Beach,6.0,6.0,37.78957366943,-122.38848114014,POINT (-122.38848114 37.789573669),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153903206244,2023/12/31 01:20:00 AM,2023/12/31,01:20,2023,Sunday,2023/12/31 02:41:00 AM,1539032,236239607,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,DORE ST \ HOWARD ST,24247000.0,Southern,South of Market,6.0,6.0,37.77451705933,-122.41377258301,POINT (-122.413772583 37.774517059),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153903909320,2023/10/01 06:20:00 PM,2023/10/01,18:20,2023,Sunday,2024/02/13 06:35:00 PM,1539039,230728880,,IS,Coplogic Supplement,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,04TH ST \ FREELON ST,23832000.0,Southern,South of Market,6.0,6.0,37.77875137329,-122.39706420898,POINT (-122.397064209 37.778751373),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153899806244,2023/12/27 11:55:00 AM,2023/12/27,11:55,2023,Wednesday,2023/12/27 05:31:00 PM,1538998,236239497,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,03RD ST \ MINNA ST,24609000.0,Southern,Financial District/South Beach,6.0,6.0,37.78582763672,-122.40148925781,POINT (-122.401489258 37.785827637),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153900606244,2023/12/26 12:00:00 AM,2023/12/26,00:00,2023,Tuesday,2023/12/27 12:15:00 PM,1539006,236239475,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,HOWARD ST \ RAUSCH ST,24300000.0,Southern,South of Market,6.0,6.0,37.77709197998,-122.41050720215,POINT (-122.410507202 37.77709198),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
153903706244,2023/10/28 01:03:00 AM,2023/10/28,01:03,2023,Saturday,2023/11/13 06:32:00 PM,1539037,236239657,,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,02ND ST \ NATOMA ST,24543000.0,Southern,Financial District/South Beach,6.0,6.0,37.78720474243,-122.39878845215,POINT (-122.398788452 37.787204742),2026/01/13 09:37:24 AM,2026/01/14 10:04:54 AM
